listing_id,building_name,full_address,street,city,state,zip,lat,lon,dist_to_campus_km,unit_label,beds,baths,sqft,rent_raw,rent_min,rent_max,price_type,is_per_bed,is_shared_bedroom,year_built,num_units,building_type,stories,has_in_unit_laundry,has_on_site_laundry,has_dishwasher,has_ac,has_heat_included,has_water_included,has_internet_included,is_furnished,has_gym,has_pool,has_rooftop_or_clubroom,has_parking_available,has_garage,pets_allowed,is_student_branded,available_date,lease_term,property_manager,scrape_date,source_url
umn_10042,"Argyle House - 920 Delaware Street SE 900 Washington Ave SE, Minneapolis, MN 55414, USA         2 - 3 Bed  closeclose 1111111111111111111111111111111111111","920 Delaware Street SE 900 Washington Ave SE, Minneapolis, MN 55414",920 Delaware Street SE 900 Washington Ave SE,Minneapolis,MN,55414,,,,,2.0,,,$1700,1700.0,1700.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.833667,#
umn_84713,"2 Bedroom  Apartments 1108 4th St SE 1108 4th St SE, Minneapolis, MN 55414, USA         2 Bed  closeclose 1111111111111111111111111111111","2 Bedroom  Apartments 1108 4th St SE 1108 4th St SE, Minneapolis, MN 55414",2 Bedroom  Apartments 1108 4th St SE 1108 4th St SE,Minneapolis,MN,55414,,,,,2.0,,,$1050,1050.0,1050.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.850954,#
umn_43716,2700 Humboldt Ave S,"2700 Humboldt Ave S, Minneapolis, MN 55408",2700 Humboldt Ave S,Minneapolis,MN,55408,44.9537137,-93.2996211,5.46,,2.0,,,$959,959.0,959.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.867719,#
umn_38207,"917 7th St SE 917 7th St SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 111111111111111111111111111","917 7th St SE 917 7th St SE, Minneapolis, MN 55414",917 7th St SE 917 7th St SE,Minneapolis,MN,55414,,,,,5.0,,,$4050,4050.0,4050.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.884582,#
umn_108418,"608 6th Ave SE, Minneapolis, MN 55414, USA 608 6th Ave SE, Minneapolis, MN 55414, USA         4 - 5 Bed  closeclose 1111111111111111111111111111111111111111111111111111111","608 6th Ave SE, Minneapolis, MN 55414",608 6th Ave SE,Minneapolis,MN,55414,44.9870228,-93.2451024,1.71,,4.0,,,$2300,2300.0,2300.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.901484,#
umn_58517,"1051 16th Ave SE Minneapolis, MN 55414 1051 16th Ave SE Minneapolis, MN 55414         3 - 4 Bed  closeclose 11111111111111111","1051 16th Ave SE, Minneapolis, MN 55414",1051 16th Ave SE,Minneapolis,MN,55414,44.9892625,-93.2296068,1.86,,3.0,1.0,,$1500,1500.0,1500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.918790,#
umn_78136,"609 12th Ave SE 609 12th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111","609 12th Ave SE 609 12th Ave SE, Minneapolis, MN 55414",609 12th Ave SE 609 12th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$4500,4500.0,4500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.935637,#
umn_117305,"1041 24th Ave SE Lower Unit 1041 24th Ave SE, Minneapolis, MN 55414, USA         4 Bed","1041 24th Ave SE Lower Unit 1041 24th Ave SE, Minneapolis, MN 55414",1041 24th Ave SE Lower Unit 1041 24th Ave SE,Minneapolis,MN,55414,,,,,4.0,,,$2200,2200.0,2200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.951497,#
umn_115169,"1019 27th Ave SE 1019 27th Ave SE, Minneapolis, MN 55414         4 Bed  closeclose 111111111111111111111","1019 27th Ave SE 1019 27th Ave SE, Minneapolis, MN 55414",1019 27th Ave SE 1019 27th Ave SE,Minneapolis,MN,55414,,,,,4.0,4.0,,$2400,2400.0,2400.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.967511,#
umn_9556,"The Loon and Bear Lodges 801 14th Ave SE, Minneapolis, MN  55414, United States         5 Bed  closeclose 11111111111111111111111111111111111111111111111111111111111111111111111111111111111","801 14th Ave SE, Minneapolis, MN 55414",801 14th Ave SE,Minneapolis,MN,55414,44.984557,-93.232666,1.3,,5.0,,,$3750,3750.0,3750.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.986178,#
umn_99790,"514 SE 8th Ave 514 SE 8th Ave, Minneapolis, MN 55414         5 Bed  closeclose 1111111111111111111111111","514 SE 8th Ave 514 SE 8th Ave, Minneapolis, MN 55414",514 SE 8th Ave 514 SE 8th Ave,Minneapolis,MN,55414,,,,,5.0,,,$2850,2850.0,2850.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.033603,#
umn_43518,"Dinkytown Rentals "" The Belgian Waffle"" 1205 7th St SE, Minneapolis, MN 55414         5 Bed  closeclose 11111111111111111111111111111","1205 7th St SE, Minneapolis, MN 55414",1205 7th St SE,Minneapolis,MN,55414,44.9845238,-93.2359059,1.27,,5.0,3.0,,$3950,3950.0,3950.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.064846,#
umn_115294,"621 11th Ave SE 621 11th Ave SE, Minneapolis, MN 55414, USA         7 Bed  closeclose 11111111111111111","621 11th Ave SE 621 11th Ave SE, Minneapolis, MN 55414",621 11th Ave SE 621 11th Ave SE,Minneapolis,MN,55414,,,,,7.0,,,$5600,5600.0,5600.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.085774,#
umn_38213,"1055 13th Ave SE 1055 13th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 1111111111111111111","1055 13th Ave SE 1055 13th Ave SE, Minneapolis, MN 55414",1055 13th Ave SE 1055 13th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3595,3595.0,3595.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.120528,#
umn_72176,"1100 17th Ave SEMinneapolis, MN 55414 1100 17th Ave SEMinneapolis, MN 55414         7 Bed  closeclose 11111111111111111","1100 17th Ave SE, Minneapolis, MN 55414",1100 17th Ave SE,Minneapolis,MN,55414,44.9902343,-93.2280929,2.0,,7.0,3.0,,$4200,4200.0,4200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.149972,#
umn_115285,"1800 Como Ave SE (Duplex) 1800 Como Ave SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 1111111111111111111111111","1800 Como Ave SE (Duplex) 1800 Como Ave SE, Minneapolis, MN 55414",1800 Como Ave SE (Duplex) 1800 Como Ave SE,Minneapolis,MN,55414,,,,,6.0,,,$4050,4050.0,4050.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.169711,#
umn_43709,"3452 Emerson Ave S Minneapolis, MN 55408 USA 3452 Emerson Ave S Minneapolis, MN 55408 USA         S - 2 Bed  closeclose 11111111111111111","3452 Emerson Ave S, Minneapolis, MN 55408",3452 Emerson Ave S,Minneapolis,MN,55408,44.9397572,-93.2948331,5.94,,2.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.214331,#
umn_43991,"Thomas Place 624 University Ave SE. Minneapolis, MN 55414         2 - 5 Bed  closeclose 1111111111111111111","624 University Ave SE., Minneapolis, MN 55414",624 University Ave SE.,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,2.0,,,$550,550.0,550.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.231556,#
umn_98040,"1076 14th Ave SE Duplex 1076 14th Ave SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 11111","1076 14th Ave SE Duplex 1076 14th Ave SE, Minneapolis, MN 55414",1076 14th Ave SE Duplex 1076 14th Ave SE,Minneapolis,MN,55414,,,,,6.0,,,$4050,4050.0,4050.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.247150,#
umn_115167,"1815 Talmage Ave SE 1815 Talmage Ave SE, Minneapolis, MN 55414         5 Bed  closeclose 11111","1815 Talmage Ave SE 1815 Talmage Ave SE, Minneapolis, MN 55414",1815 Talmage Ave SE 1815 Talmage Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$2500,2500.0,2500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.263853,#
umn_114588,"1108 4th St. SE 1108 4th St SE, Minneapolis, MN 55414         1 - 2 Bed  closeclose 11111","1108 4th St. SE 1108 4th St SE, Minneapolis, MN 55414",1108 4th St. SE 1108 4th St SE,Minneapolis,MN,55414,,,,,1.0,,,$1050,1050.0,1050.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.281431,#
umn_9579,"1019 6th Street SE 1019 6th St SE, Minneapolis, MN  55414, United States         6 Bed   1","1019 6th Street SE 1019 6th St SE, Minneapolis, MN 55414",1019 6th Street SE 1019 6th St SE,Minneapolis,MN,55414,,,,,6.0,,,$4080,4080.0,4080.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.297195,#
umn_101116,Fulton Town Homes 904 Fulton St SE,"904 Fulton St SE, Minneapolis, MN 55414",904 Fulton St SE,Minneapolis,MN,55414,44.9700322,-93.2251867,0.91,,1.0,,,$1123,1123.0,1123.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.314065,#
umn_58539,"1024 23rd Ave SE Minneapolis, MN 55414 1024 23rd Ave SE Minneapolis, MN 55414         3 Bed   1","1024 23rd Ave SE, Minneapolis, MN 55414",1024 23rd Ave SE,Minneapolis,MN,55414,44.9886939,-93.2200405,2.14,,3.0,1.0,,$1500,1500.0,1500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.330125,#
umn_114868,"700 Central Historic Lofts & New Flats 700 Central Ave NE, Minneapolis, MN 55414         S - 2 Bed  closeclose 11111111111111111111111111111111111111111111111111111111111111111111111","700 Central Historic Lofts & New Flats 700 Central Ave NE, Minneapolis, MN 55414",700 Central Historic Lofts & New Flats 700 Central Ave NE,Minneapolis,MN,55414,,,,,2.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.347682,#
umn_78131,"520 12th Ave SE 520 12th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 1111111111111111111","520 12th Ave SE 520 12th Ave SE, Minneapolis, MN 55414",520 12th Ave SE 520 12th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3795,3795.0,3795.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.363911,#
umn_9555,"The Gopher Lodge 1335 8th St SE, Minneapolis, MN  55414, United States         5 Bed   1","1335 8th St SE, Minneapolis, MN 55414",1335 8th St SE,Minneapolis,MN,55414,44.9848199,-93.2334461,1.32,,5.0,,,$3750,3750.0,3750.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.380147,#
umn_38182,"1203 Como Ave SE 1203 Como Ave SE, Minneapolis, MN 55414, USA         4 Bed  closeclose 11111111111111111","1203 Como Ave SE 1203 Como Ave SE, Minneapolis, MN 55414",1203 Como Ave SE 1203 Como Ave SE,Minneapolis,MN,55414,,,,,4.0,,,$2595,2595.0,2595.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.398164,#
umn_43711,2832 Humboldt Ave S,"2832 Humboldt Ave S, Minneapolis, MN 55408",2832 Humboldt Ave S,Minneapolis,MN,55408,44.9512181,-93.3011023,5.68,,1.0,,,$1150,1150.0,1150.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.414767,#
umn_230083,"1405 5th St SE 1405 5th St SE, Minneapolis, MN 55414, USA         Studio  closeclose 111111111111111111111111111111111","1405 5th St SE 1405 5th St SE, Minneapolis, MN 55414",1405 5th St SE 1405 5th St SE,Minneapolis,MN,55414,,,,,1.0,,,$925,925.0,925.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.433377,#
umn_58525,"1061 23rd Ave SE, Minneapolis, MN 55414 1061 23rd Ave SE, Minneapolis, MN 55414         5 - 6 Bed   1","1061 23rd Ave SE, Minneapolis, MN 55414",1061 23rd Ave SE,Minneapolis,MN,55414,44.9899597,-93.2205442,2.23,,5.0,,,$3250,3250.0,3250.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.450700,#
umn_26480,727 University Ave SE,"727 University Ave SE, Minneapolis, MN 55414",727 University Ave SE,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,1.0,,,$999,999.0,999.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.466985,#
umn_9565,"804 13th Ave SE - 2025 Fall Special - ALL UTILITIES PAID 804 13th Ave SE, Minneapolis, MN 55414         4 Bed   1","804 13th Ave SE - 2025 Fall Special - ALL UTILITIES PAID 804 13th Ave SE, Minneapolis, MN 55414",804 13th Ave SE - 2025 Fall Special - ALL UTILITIES PAID 804 13th Ave SE,Minneapolis,MN,55414,,,,,4.0,2.0,,$3000,3000.0,3000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.482258,#
umn_9710,"Elmwood Properties - 1100 Como 1100 Como Avenue SE Minneapolis, MN 55414 USA         1 Bed  closeclose 1111111111111111111111111","1100 Como 1100 Como Avenue SE, Minneapolis, MN 55414",1100 Como 1100 Como Avenue SE,Minneapolis,MN,55414,,,,,1.0,,,$1200,1200.0,1200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.497356,#
umn_26358,"3 Bedroom  Apartment  619 4th St SE 619 4th St SE, Minneapolis, MN 55414, USA         3 Bed","3 Bedroom  Apartment  619 4th St SE 619 4th St SE, Minneapolis, MN 55414",3 Bedroom  Apartment  619 4th St SE 619 4th St SE,Minneapolis,MN,55414,,,,,3.0,,,$1425,1425.0,1425.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.513489,#
umn_38181,"Lume 408 4th St SE, Minneapolis, MN 55414, USA         S - 2 Bed  closeclose 111111111111111111111111111111111111111111111111111111111","408 4th St SE, Minneapolis, MN 55414",408 4th St SE,Minneapolis,MN,55414,44.9856087,-93.2496587,1.76,,2.0,2.0,,$1075,1075.0,1075.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.529545,#
umn_229982,"Be @ Axon Green 3144 Chowen Ave S, Minneapolis, MN 55416 USA              Be @ Axon Green is offering 1 Month Free on ANY 1-bedroom home! Contact our leasing team to learn more and schedule your tour today!  S - 2 Bed  closeclose 1111111111111111111111111111111111111111111111111111111111111111111","3144 Chowen Ave S, Minneapolis, MN 55416",3144 Chowen Ave S,Minneapolis,MN,55416,44.9509982,-93.3249921,7.43,,2.0,,,$1380,1380.0,1380.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.549131,#
umn_113389,"Studio apartment 707 University Ave SE 707 University Ave SE, Minneapolis, MN 55414, USA         Studio  closeclose 1111111111111111111111111","707 University Ave SE 707 University Ave SE, Minneapolis, MN 55414",707 University Ave SE 707 University Ave SE,Minneapolis,MN,55414,,,,,1.0,,,$675,675.0,675.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.566367,#
umn_229981,"Axon Green 3140 Chowen Ave S, Minneapolis, MN 55416 USA              For a limited time, receive 2 Months Free on your new home at Axon Green! Terms and conditions apply apply - contact us to learn more and schedule your tour today!  S - 2 Bed  closeclose 111111111111111111111111111111111111111111111111111111111","3140 Chowen Ave S, Minneapolis, MN 55416",3140 Chowen Ave S,Minneapolis,MN,55416,44.9509982,-93.3249921,7.43,,2.0,,,$1117,1117.0,1117.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.583933,#
umn_104176,"Oliver & Wendell 600 University Ave SE, Minneapolis, MN 55414, USA         1 - 3 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111","600 University Ave SE, Minneapolis, MN 55414",600 University Ave SE,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,1.0,,,$1095,1095.0,1095.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.602138,#
umn_115164,"1070 26th Ave SE 1070 26th Ave SE, Minneapolis, MN 55414         5 Bed  closeclose 111111111111111111111","1070 26th Ave SE 1070 26th Ave SE, Minneapolis, MN 55414",1070 26th Ave SE 1070 26th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$2373,2373.0,2373.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.619665,#
umn_43715,Humboldt Terrace 2725 Humboldt Ave S,"2725 Humboldt Ave S, Minneapolis, MN 55408",2725 Humboldt Ave S,Minneapolis,MN,55408,44.9527848,-93.299278,5.47,,1.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.635924,#
umn_10046,"The Marshall 515 14th Avenue SE, Minneapolis, MN 55414         1 - 4 Bed  closeclose 11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","515 14th Avenue SE, Minneapolis, MN 55414",515 14th Avenue SE,Minneapolis,MN,55414,44.9817287,-93.2348973,0.96,,1.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.662701,#
umn_67375,"1 bedroom 622 4th St SE 622 4th St SEMinneapolis, MN 55414         1 Bed  closeclose 1111111111111111111","1 bedroom 622 4th St SE 622 4th St SE, Minneapolis, MN 55414",1 bedroom 622 4th St SE 622 4th St SE,Minneapolis,MN,55414,,,,,1.0,,,$850,850.0,850.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.680795,#
umn_69882,"1078 18th Ave SE 1078 18th Ave SE, Minneapolis, MN 55414, USA         5 - 6 Bed  closeclose 11111111111111111111111111111111111","1078 18th Ave SE 1078 18th Ave SE, Minneapolis, MN 55414",1078 18th Ave SE 1078 18th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3395,3395.0,3395.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.696544,#
umn_10063,"The 700 on Washington 716 Washington Ave SE, Minneapolis, MN 55414","700 on Washington 716 Washington Ave SE, Minneapolis, MN 55414",700 on Washington 716 Washington Ave SE,Minneapolis,MN,55414,,,,,2.0,,,$1009,1009.0,1009.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.713480,#
umn_11395,"Redmond Apartments 627 University Ave SE, Minneapolis, MN 55414, USA         3 Bed  closeclose 111111111111111111111111111","627 University Ave SE, Minneapolis, MN 55414",627 University Ave SE,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,3.0,,,$1800,1800.0,1800.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.729874,#
umn_233025,"The Hollander Row Homes 636 22nd Avenue Northeast, Minneapolis, MN 55418, USA         2 Bed  closeclose 1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","636 22nd Avenue Northeast, Minneapolis, MN 55418",636 22nd Avenue Northeast,Minneapolis,MN,55418,45.009919,-93.256579,4.41,,2.0,,,$2375,2375.0,2375.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.748453,#
umn_43987,4th on Campus 3107 4th St SE,"3107 4th St SE, Minneapolis, MN 55414",3107 4th St SE,Minneapolis,MN,55414,44.9708083,-93.2117003,1.92,,1.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.765812,#
umn_38208,"5-Bedroom, 3-Bath House Close to U of M Campus 1607 Como Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111111111111111","1607 Como Ave SE, Minneapolis, MN 55414",1607 Como Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3550,3550.0,3550.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.783606,#
umn_9550,"The Bass Lodge 1315 SE 8th StMinneapolis, MN 55414         5 Bed  closeclose 111111111111111111111111111","1315 SE 8th St, Minneapolis, MN 55414",1315 SE 8th St,Minneapolis,MN,55414,44.984907,-93.2336649,1.32,,5.0,,,$3400,3400.0,3400.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.799987,#
umn_104426,4 Bedroom House! 319 SE 7th Ave 319 SE 7th Ave,"4 Bedroom House! 319 SE 7th Ave 319 SE 7th Ave, Minneapolis, MN 55414",4 Bedroom House! 319 SE 7th Ave 319 SE 7th Ave,Minneapolis,MN,55414,,,,,4.0,,,$1900,1900.0,1900.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.816578,#
umn_10335,"Stadium Village Flats 850 SE Washington Avenue, Minneapolis, MN 55414         S - 4 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","850 SE Washington Avenue, Minneapolis, MN 55414",850 SE Washington Avenue,Minneapolis,MN,55414,44.9733039,-93.2261647,0.77,,4.0,,,$525,525.0,525.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.835769,#
umn_72177,"420 4th Ave SEMinneapolis, MN 55414 420 4th Ave SEMinneapolis, MN 55414         5 Bed  closeclose 1111111111111111111111111","420 4th Ave SE, Minneapolis, MN 55414",420 4th Ave SE,Minneapolis,MN,55414,44.9863331,-93.2495432,1.82,,5.0,2.0,,$2500,2500.0,2500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.854235,#
umn_233686,"1051 20th Ave SE, Minneapolis, MN 55414, USA 1051 20th Ave SE, Minneapolis, MN 55414, USA         S - 5 Bed   1","1051 20th Ave SE, Minneapolis, MN 55414",1051 20th Ave SE,Minneapolis,MN,55414,44.9887734,-93.224313,1.97,,5.0,,,$3250,3250.0,3250.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.881350,#
umn_38201,"Affordable 5-Bedroom House / Close to U of M Campus 836 22nd Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 111111111111111111111","836 22nd Ave SE, Minneapolis, MN 55414",836 22nd Ave SE,Minneapolis,MN,55414,44.98533,-93.2214546,1.77,,5.0,,,$2850,2850.0,2850.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.899754,#
umn_50250,"959 17th Ave SE 959 17th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111","959 17th Ave SE 959 17th Ave SE, Minneapolis, MN 55414",959 17th Ave SE 959 17th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3895,3895.0,3895.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.920395,#
umn_70961,"1518 Como Ave SE, Minneapolis, MN 55414, USA 1518 Como Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111111111111111111111111111111111111111111111111111111111111111","1518 Como Ave SE, Minneapolis, MN 55414",1518 Como Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3000,3000.0,3000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.950354,#
umn_78135,"607 12th Ave SE 607 12th Ave SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 11111111111111111111111111111111111111111111111","607 12th Ave SE 607 12th Ave SE, Minneapolis, MN 55414",607 12th Ave SE 607 12th Ave SE,Minneapolis,MN,55414,,,,,6.0,,,$5400,5400.0,5400.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.970861,#
umn_108414,"1035 14th Ave SE, Minneapolis, MN 55414, USA 1035 14th Ave SE, Minneapolis, MN 55414, USA         3 - 5 Bed  closeclose 11111111111111111111111111111111111111111111111111111","1035 14th Ave SE, Minneapolis, MN 55414",1035 14th Ave SE,Minneapolis,MN,55414,44.9889455,-93.2324593,1.78,,3.0,,,$1800,1800.0,1800.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:56.997683,#
umn_9584,"1110 6th Street SE 1110 6th St SE, Minneapolis, MN  55414, United States         2 - 7 Bed   1","1110 6th Street SE 1110 6th St SE, Minneapolis, MN 55414",1110 6th Street SE 1110 6th St SE,Minneapolis,MN,55414,,,,,2.0,,,$1560,1560.0,1560.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:57.015788,#
umn_98043,"826 20th Ave SE 826 20th Ave SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 11111111111111111","826 20th Ave SE 826 20th Ave SE, Minneapolis, MN 55414",826 20th Ave SE 826 20th Ave SE,Minneapolis,MN,55414,,,,,6.0,,,$3995,3995.0,3995.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:57.033573,#
umn_43225,"1814 11th Ave S, Minneapolis, MN 55404 1814 11th Ave S, Minneapolis, MN 55404         1 - 3 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","1814 11th Ave S, Minneapolis, MN 55404",1814 11th Ave S,Minneapolis,MN,55404,44.9649091,-93.2582856,1.98,,1.0,,,$500,500.0,500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:57.051695,#
umn_67366,"4 Bedroom  Duplex 617 4th St SE 617 4th St SE, Minneapolis, MN 55414, USA         4 Bed  closeclose 1111","4 Bedroom  Duplex 617 4th St SE 617 4th St SE, Minneapolis, MN 55414",4 Bedroom  Duplex 617 4th St SE 617 4th St SE,Minneapolis,MN,55414,,,,,4.0,,,$1900,1900.0,1900.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:57.069305,#
umn_9553,"The Mallard Lodge 1120 8th St SE, Minneapolis, MN  55414, United States         5 Bed  closeclose 111","1120 8th St SE, Minneapolis, MN 55414",1120 8th St SE,Minneapolis,MN,55414,44.9858406,-93.236472,1.42,,5.0,,,$3500,3500.0,3500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:57.085408,#
umn_43988,"8th on Campus 325 SE 8th Avenue Minneapolis, MN 55414 USA         S - 1 Bed  closeclose 111111111111111111111","325 SE 8th Avenue, Minneapolis, MN 55414",325 SE 8th Avenue,Minneapolis,MN,55414,44.983693,-93.2445533,1.36,,1.0,,,$875,875.0,875.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:57.101300,#
umn_9720,"Elmwood Properties - 924 17th Ave 924 17th Avenue SE Minneapolis, MN 55414 USA         2 - 4 Bed  closeclose 111111111111111111111111111","924 17th Ave 924 17th Avenue SE, Minneapolis, MN 55414",924 17th Ave 924 17th Avenue SE,Minneapolis,MN,55414,,,,,2.0,,,$1600,1600.0,1600.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.121760,#
