listing_id,building_name,full_address,street,city,state,zip,lat,lon,dist_to_campus_km,unit_label,beds,baths,sqft,rent_raw,rent_min,rent_max,price_type,is_per_bed,is_shared_bedroom,year_built,num_units,building_type,stories,has_in_unit_laundry,has_on_site_laundry,has_dishwasher,has_ac,has_heat_included,has_water_included,has_internet_included,is_furnished,has_gym,has_pool,has_rooftop_or_clubroom,has_parking_available,has_garage,pets_allowed,is_student_branded,scrape_date,source_url
8m33xn0-2.0bed,University Village,"2515 University Ave SE, Minneapolis, MN 55414
Property Website",2515 University Ave SE,Minneapolis,MN,55414,44.9733879,-93.2210765,1.17,,2.0,2.0,1593,$675,675.0,675.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:32:22.045527,https://www.apartments.com/university-village-minneapolis-mn/8m33xn0/
169t976-1.0bed,Riverside Homes,"617 19th Ave, Minneapolis, MN 55454",617 19th Ave,Minneapolis,MN,55454,44.9675053,-93.2455338,0.98,,1.0,1.0,600,"$1,250",1250.0,1250.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,2025-11-26T23:34:21.219044,https://www.apartments.com/riverside-homes-minneapolis-mn/169t976/
169t976-2.0bed,Riverside Homes,"617 19th Ave, Minneapolis, MN 55454",617 19th Ave,Minneapolis,MN,55454,44.9675053,-93.2455338,0.98,,2.0,1.0,958,"$1,500",1500.0,1500.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,2025-11-26T23:34:21.223051,https://www.apartments.com/riverside-homes-minneapolis-mn/169t976/
jlqmj57-0bed,Studios at 7 Corners,"1414 S 3rd St, Minneapolis, MN 55454
Property Website",1414 S 3rd St,Minneapolis,MN,55454,44.971344,-93.2471157,0.9,,0.0,1.0,450,$895,895.0,895.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,2025-11-26T23:35:05.104836,https://www.apartments.com/studios-at-7-corners-minneapolis-mn/jlqmj57/
k86lw29-2.0bed,Brackett's Place Apartments,"3525 27th St E, Minneapolis, MN 55406",3525 27th St E,Minneapolis,MN,55406,44.9536052,-93.2208227,2.47,,2.0,1.0,1000,"$1,165",1165.0,1165.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,2025-11-26T23:35:21.508092,https://www.apartments.com/bracketts-place-apartments-minneapolis-mn/k86lw29/
mtmem4j-1.0bed,Riverside Flats,"940 Franklin Ter, Minneapolis, MN 55406
Property Website",940 Franklin Ter,Minneapolis,MN,55406,44.9646687,-93.2284384,1.11,,1.0,1.0,535,"$1,117",1117.0,1117.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:35:43.052797,https://www.apartments.com/riverside-flats-minneapolis-mn/mtmem4j/
ge6d8kw-1.0bed,912 22nd Ave,"912 22nd Ave S, Minneapolis, MN 55404",912 22nd Ave S,Minneapolis,MN,55404,44.9637291,-93.2410299,1.12,,1.0,1.0,620,$900,900.0,900.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,2025-11-26T23:35:59.013078,https://www.apartments.com/912-22nd-ave-minneapolis-mn/ge6d8kw/
yn9r2qr-0bed,The Bessemer at Seward Commons,"2220 Snelling Ave, Minneapolis, MN 55404
Property Website",2220 Snelling Ave,Minneapolis,MN,55404,44.9606388,-93.2448403,1.55,,0.0,1.0,440,"$1,140",1140.0,1140.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:36:17.817564,https://www.apartments.com/the-bessemer-at-seward-commons-minneapolis-mn/yn9r2qr/
htc4991-1.0bed,LPM Apartments,"1369 Spruce Pl, Minneapolis, MN 55403
Property Website",1369 Spruce Pl,Minneapolis,MN,55403,44.9690677,-93.280098,3.51,,1.0,1.0,889,"$1,800",1800.0,1800.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:38:17.762283,https://www.apartments.com/lpm-apartments-minneapolis-mn/htc4991/
htc4991-2.0bed,LPM Apartments,"1369 Spruce Pl, Minneapolis, MN 55403
Property Website",1369 Spruce Pl,Minneapolis,MN,55403,44.9690677,-93.280098,3.51,,2.0,2.0,1221,"$2,400",2400.0,2400.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:38:17.776875,https://www.apartments.com/lpm-apartments-minneapolis-mn/htc4991/
bmtqjg9-1.0bed,Forte on the Park,"1125 S 2nd St, Minneapolis, MN 55415
Property Website",1125 S 2nd St,Minneapolis,MN,55415,44.9757329,-93.2516996,1.28,,1.0,1.0,782,"$2,230",2230.0,2230.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:38:36.985302,https://www.apartments.com/forte-on-the-park-minneapolis-mn/bmtqjg9/
bmtqjg9-2.0bed,Forte on the Park,"1125 S 2nd St, Minneapolis, MN 55415
Property Website",1125 S 2nd St,Minneapolis,MN,55415,44.9757329,-93.2516996,1.28,,2.0,2.0,1690,"$7,435",7435.0,7435.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:38:37.013343,https://www.apartments.com/forte-on-the-park-minneapolis-mn/bmtqjg9/
wfe5jpk-1.0bed,1010 Lofts,"1010 S 7th St, Minneapolis, MN 55415",1010 S 7th St,Minneapolis,MN,55415,44.9714309,-93.2571837,1.68,,1.0,1.0,957,"$2,015",2015.0,2015.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:39:37.630956,https://www.apartments.com/1010-lofts-minneapolis-mn/wfe5jpk/
wfe5jpk-2.0bed,1010 Lofts,"1010 S 7th St, Minneapolis, MN 55415",1010 S 7th St,Minneapolis,MN,55415,44.9714309,-93.2571837,1.68,,2.0,2.0,1261,"$2,700",2700.0,2700.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:39:37.660084,https://www.apartments.com/1010-lofts-minneapolis-mn/wfe5jpk/
j0w4nq6-0bed,Loring Park Flats,"330 Oak Grove St, Minneapolis, MN 55403
Leasing Office: 215 Oak Grove St, Minneapolis, MN 55403
Property Website",330 Oak Grove St,Minneapolis,MN,55403,44.967214,-93.283927,3.83,,0.0,1.0,365,$800,800.0,800.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-26T23:39:55.224333,https://www.apartments.com/loring-park-flats-minneapolis-mn/j0w4nq6/
rne1q82-1.0bed,Marquee,"1410 Nicollet Ave, Minneapolis, MN 55403
Property Website",1410 Nicollet Ave,Minneapolis,MN,55403,44.9684685,-93.277933,3.35,,1.0,1.0,881,"$1,811",1811.0,1811.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:40:29.622959,https://www.apartments.com/marquee-minneapolis-mn/rne1q82/
rne1q82-2.0bed,Marquee,"1410 Nicollet Ave, Minneapolis, MN 55403
Property Website",1410 Nicollet Ave,Minneapolis,MN,55403,44.9684685,-93.277933,3.35,,2.0,2.0,1131,"$2,049",2049.0,2049.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:40:29.630488,https://www.apartments.com/marquee-minneapolis-mn/rne1q82/
33ksq2f-1.0bed,The Grand Mill District,"313 Washington Ave S, Minneapolis, MN 55415
Property Website",313 Washington Ave S,Minneapolis,MN,55415,44.9794149,-93.2636499,2.29,,1.0,1.0,1031,"$2,095",2095.0,2095.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-26T23:40:45.159426,https://www.apartments.com/the-grand-mill-district-minneapolis-mn/33ksq2f/
33ksq2f-2.0bed,The Grand Mill District,"313 Washington Ave S, Minneapolis, MN 55415
Property Website",313 Washington Ave S,Minneapolis,MN,55415,44.9794149,-93.2636499,2.29,,2.0,2.0,1201,"$2,921",2921.0,2921.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-26T23:40:45.181585,https://www.apartments.com/the-grand-mill-district-minneapolis-mn/33ksq2f/
cpk00pf-0bed,The Park Apartments,"1430 Spruce Pl, Minneapolis, MN 55403
Property Website",1430 Spruce Pl,Minneapolis,MN,55403,44.9684316,-93.280946,3.58,,0.0,1.0,320,$850,850.0,850.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:41:55.223925,https://www.apartments.com/the-park-apartments-minneapolis-mn/cpk00pf/
mdy0ncj-1.0bed,Stradford Flats,"16 E 15th St, Minneapolis, MN 55403
Property Website",16 E 15th St,Minneapolis,MN,55403,44.9682705,-93.2766971,3.25,,1.0,1.0,549,$758,758.0,758.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:43:05.425372,https://www.apartments.com/stradford-flats-minneapolis-mn/mdy0ncj/
mdy0ncj-2.0bed,Stradford Flats,"16 E 15th St, Minneapolis, MN 55403
Property Website",16 E 15th St,Minneapolis,MN,55403,44.9682705,-93.2766971,3.25,,2.0,1.0,800,$300,300.0,300.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:43:05.428906,https://www.apartments.com/stradford-flats-minneapolis-mn/mdy0ncj/
mxcg91l-1.0bed,1500 Nicollet,"1500 Nicollet Ave S, Minneapolis, MN 55403
Property Website",1500 Nicollet Ave S,Minneapolis,MN,55403,44.9474992,-93.2779474,4.36,,1.0,1.0,759,"$1,464",1464.0,1464.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-26T23:43:23.771655,https://www.apartments.com/1500-nicollet-minneapolis-mn/mxcg91l/
mxcg91l-2.0bed,1500 Nicollet,"1500 Nicollet Ave S, Minneapolis, MN 55403
Property Website",1500 Nicollet Ave S,Minneapolis,MN,55403,44.9474992,-93.2779474,4.36,,2.0,2.0,1096,"$1,695",1695.0,1695.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-26T23:43:23.796094,https://www.apartments.com/1500-nicollet-minneapolis-mn/mxcg91l/
kctvcy8-1.0bed,225/227/233 Oak Grove St – Oak Grove Downtown,"233 Oak Grove St, Minneapolis, MN 55403",233 Oak Grove St,Minneapolis,MN,55403,44.9664596,-93.2825149,3.74,,1.0,1.0,344,$825,825.0,825.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:43:47.284781,https://www.apartments.com/225-227-233-oak-grove-st-oak-grove-downtown-minneapolis-mn/kctvcy8/
rvcjj93-1.0bed,Grove 94,"215 Oak Grove St, Minneapolis, MN 55403
Property Website",215 Oak Grove St,Minneapolis,MN,55403,44.9662607,-93.2814227,3.66,,1.0,1.0,634,$900,900.0,900.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:44:15.822254,https://www.apartments.com/grove-94-minneapolis-mn/rvcjj93/
rvcjj93-2.0bed,Grove 94,"215 Oak Grove St, Minneapolis, MN 55403
Property Website",215 Oak Grove St,Minneapolis,MN,55403,44.9662607,-93.2814227,3.66,,2.0,1.0,710,"$1,110",1110.0,1110.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:44:15.834059,https://www.apartments.com/grove-94-minneapolis-mn/rvcjj93/
rx4ty80-1.0bed,214 Place Apartments,"214 W 15th St, Minneapolis, MN 55403
Property Website",214 W 15th St,Minneapolis,MN,55403,44.968032,-93.281648,3.64,,1.0,1.0,700,"$1,283",1283.0,1283.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:44:36.046999,https://www.apartments.com/214-place-apartments-minneapolis-mn/rx4ty80/
4f56rgh-1.0bed,ELEVATE Apartment Homes,"1117 Marquette Ave, Minneapolis, MN 55403
Property Website",1117 Marquette Ave,Minneapolis,MN,55403,44.9715959,-93.2742278,3.02,,1.0,1.0,742,"$1,397",1397.0,1397.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:45:09.121518,https://www.apartments.com/elevate-apartment-homes-minneapolis-mn/4f56rgh/
4f56rgh-2.0bed,ELEVATE Apartment Homes,"1117 Marquette Ave, Minneapolis, MN 55403
Property Website",1117 Marquette Ave,Minneapolis,MN,55403,44.9715959,-93.2742278,3.02,,2.0,2.0,1188,"$1,869",1869.0,1869.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:45:09.152207,https://www.apartments.com/elevate-apartment-homes-minneapolis-mn/4f56rgh/
q8c4djx-1.0bed,Arrive Loring Park,"18 W 15th St, Minneapolis, MN 55403
Property Website",18 W 15th St,Minneapolis,MN,55403,44.9679749,-93.2786439,3.41,,1.0,1.0,638,"$1,395",1395.0,1395.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:45:25.594099,https://www.apartments.com/arrive-loring-park-minneapolis-mn/q8c4djx/
q8c4djx-2.0bed,Arrive Loring Park,"18 W 15th St, Minneapolis, MN 55403
Property Website",18 W 15th St,Minneapolis,MN,55403,44.9679749,-93.2786439,3.41,,2.0,2.0,932,"$2,115",2115.0,2115.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:45:25.598847,https://www.apartments.com/arrive-loring-park-minneapolis-mn/q8c4djx/
jrgkwj4-1.0bed,430 Oak Grove,"430 Oak Grove St, Minneapolis, MN 55403
Property Website",430 Oak Grove St,Minneapolis,MN,55403,44.9679117,-93.2854895,3.94,,1.0,2.0,1310,"$2,910",2910.0,2910.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:45:41.869763,https://www.apartments.com/430-oak-grove-minneapolis-mn/jrgkwj4/
jrgkwj4-2.0bed,430 Oak Grove,"430 Oak Grove St, Minneapolis, MN 55403
Property Website",430 Oak Grove St,Minneapolis,MN,55403,44.9679117,-93.2854895,3.94,,2.0,2.0,1590,"$3,844",3844.0,3844.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:45:41.896180,https://www.apartments.com/430-oak-grove-minneapolis-mn/jrgkwj4/
j2k51b6-1.0bed,Abbott Apartments,"110 18th St E, Minneapolis, MN 55403
Leasing Office: 110 18th St, Minneapolis, MN 55403",110 18th St E,Minneapolis,MN,55403,44.9655647,-93.275832,3.25,,1.0,1.0,692,"$1,345",1345.0,1345.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-26T23:46:03.369906,https://www.apartments.com/abbott-apartments-minneapolis-mn/j2k51b6/
j2k51b6-2.0bed,Abbott Apartments,"110 18th St E, Minneapolis, MN 55403
Leasing Office: 110 18th St, Minneapolis, MN 55403",110 18th St E,Minneapolis,MN,55403,44.9655647,-93.275832,3.25,,2.0,1.0,789,"$1,575",1575.0,1575.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-26T23:46:03.380084,https://www.apartments.com/abbott-apartments-minneapolis-mn/j2k51b6/
90srcl7-1.0bed,Nico East,"1725 Nicollet Ave, Minneapolis, MN 55403
Property Website",1725 Nicollet Ave,Minneapolis,MN,55403,44.9658602,-93.277701,3.39,,1.0,1.0,750,"$1,588",1588.0,1588.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:46:19.612881,https://www.apartments.com/nico-east-minneapolis-mn/90srcl7/
90srcl7-2.0bed,Nico East,"1725 Nicollet Ave, Minneapolis, MN 55403
Property Website",1725 Nicollet Ave,Minneapolis,MN,55403,44.9658602,-93.277701,3.39,,2.0,1.0,790,"$1,625",1625.0,1625.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:46:19.615734,https://www.apartments.com/nico-east-minneapolis-mn/90srcl7/
gq8fymw-1.0bed,Copenhagen Enterprises,"26 Oak Grove St, Minneapolis, MN 55403",26 Oak Grove St,Minneapolis,MN,55403,44.9666329,-93.279142,3.48,,1.0,1.0,480,$875,875.0,875.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:46:39.690350,https://www.apartments.com/copenhagen-enterprises-minneapolis-mn/gq8fymw/
gq8fymw-0bed,Copenhagen Enterprises,"26 Oak Grove St, Minneapolis, MN 55403",26 Oak Grove St,Minneapolis,MN,55403,44.9666329,-93.279142,3.48,,0.0,1.0,330,$725,725.0,725.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:46:39.676186,https://www.apartments.com/copenhagen-enterprises-minneapolis-mn/gq8fymw/
ptgld2v-2.0bed,1400-1408 Spruce Pl – Oak Grove Downtown,"1400-1408 Spruce Pl, Minneapolis, MN 55403",1400-1408 Spruce Pl,Minneapolis,MN,55403,44.9732042,-93.2826196,3.68,,2.0,1.0,910,"$1,299",1299.0,1299.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:48:31.895256,https://www.apartments.com/1400-1408-spruce-pl-oak-grove-downtown-minneapolis-mn/ptgld2v/
73tvgfx-1.0bed,ElseWarehouse in the North Loop,"730-750 N Washington Ave, Minneapolis, MN 55401
Property Website",730-750 N Washington Ave,Minneapolis,MN,55401,44.9958072,-93.2815036,4.39,,1.0,1.0,1022,"$2,450",2450.0,2450.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:48:52.678827,https://www.apartments.com/elsewarehouse-in-the-north-loop-minneapolis-mn/73tvgfx/
73tvgfx-2.0bed,ElseWarehouse in the North Loop,"730-750 N Washington Ave, Minneapolis, MN 55401
Property Website",730-750 N Washington Ave,Minneapolis,MN,55401,44.9958072,-93.2815036,4.39,,2.0,2.0,1294,"$2,875",2875.0,2875.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:48:52.693017,https://www.apartments.com/elsewarehouse-in-the-north-loop-minneapolis-mn/73tvgfx/
yzw2zms-0bed,225 Place Apartments,"225 W 15th St, Minneapolis, MN 55403
Property Website",225 W 15th St,Minneapolis,MN,55403,44.9674574,-93.2821827,3.69,,0.0,1.0,450,$953,953.0,953.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:49:10.527517,https://www.apartments.com/225-place-apartments-minneapolis-mn/yzw2zms/
z6b0vsz-1.0bed,City Place Lofts,"730 Hennepin Ave, Minneapolis, MN 55403
Property Website",730 Hennepin Ave,Minneapolis,MN,55403,44.9775721,-93.2760797,3.2,,1.0,1.0,674,"$1,198",1198.0,1198.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,2025-11-26T23:49:30.804296,https://www.apartments.com/city-place-lofts-minneapolis-mn/z6b0vsz/
z6b0vsz-2.0bed,City Place Lofts,"730 Hennepin Ave, Minneapolis, MN 55403
Property Website",730 Hennepin Ave,Minneapolis,MN,55403,44.9775721,-93.2760797,3.2,,2.0,2.0,917,"$1,427",1427.0,1427.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,2025-11-26T23:49:30.813214,https://www.apartments.com/city-place-lofts-minneapolis-mn/z6b0vsz/
tn2pnyb-1.0bed,NoLo Living,"815 N 2nd St, Minneapolis, MN 55401
Property Website",815 N 2nd St,Minneapolis,MN,55401,44.9895585,-93.2776406,3.76,,1.0,1.0,786,"$2,274",2274.0,2274.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:49:47.600086,https://www.apartments.com/nolo-living-minneapolis-mn/tn2pnyb/
tn2pnyb-2.0bed,NoLo Living,"815 N 2nd St, Minneapolis, MN 55401
Property Website",815 N 2nd St,Minneapolis,MN,55401,44.9895585,-93.2776406,3.76,,2.0,1.0,911,"$2,728",2728.0,2728.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:49:47.631351,https://www.apartments.com/nolo-living-minneapolis-mn/tn2pnyb/
qjn1wtx-1.0bed,Soo Line,"101 S 5th St, Minneapolis, MN 55402
Property Website",101 S 5th St,Minneapolis,MN,55402,44.978099,-93.269168,2.68,,1.0,1.0,886,"$1,790",1790.0,1790.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:50:52.042693,https://www.apartments.com/soo-line-minneapolis-mn/qjn1wtx/
qjn1wtx-2.0bed,Soo Line,"101 S 5th St, Minneapolis, MN 55402
Property Website",101 S 5th St,Minneapolis,MN,55402,44.978099,-93.269168,2.68,,2.0,2.0,1327,"$2,875",2875.0,2875.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:50:52.142622,https://www.apartments.com/soo-line-minneapolis-mn/qjn1wtx/
yq0x0yv-1.0bed,Maverick,"120 Hennepin Ave, Minneapolis, MN 55401
Property Website",120 Hennepin Ave,Minneapolis,MN,55401,44.9832394,-93.2679578,2.76,,1.0,1.0,852,"$2,240",2240.0,2240.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,2025-11-26T23:51:17.658239,https://www.apartments.com/maverick-minneapolis-mn/yq0x0yv/
yq0x0yv-2.0bed,Maverick,"120 Hennepin Ave, Minneapolis, MN 55401
Property Website",120 Hennepin Ave,Minneapolis,MN,55401,44.9832394,-93.2679578,2.76,,2.0,2.5,1935,"$4,535",4535.0,4535.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,2025-11-26T23:51:17.677359,https://www.apartments.com/maverick-minneapolis-mn/yq0x0yv/
ktg7bb9-1.0bed,The Abbey Apartments,"47 Spruce Pl, Minneapolis, MN 55403
Property Website",47 Spruce Pl,Minneapolis,MN,55403,44.9722649,-93.2819966,3.63,,1.0,1.0,650,"$1,482",1482.0,1482.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:52:24.458908,https://www.apartments.com/the-abbey-apartments-minneapolis-mn/ktg7bb9/
2fwrbzb-1.0bed,Rose Vista Apartments,"1223 Rose Vista Ct, Roseville, MN 55113
Property Website, Minneapolis, MN",1223 Rose Vista Ct,Roseville,MN,55113,44.993844,-93.1521581,6.98,,1.0,1.0,765,"$1,146",1146.0,1146.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:54:50.397842,https://www.apartments.com/rose-vista-apartments-roseville-mn/2fwrbzb/
2fwrbzb-2.0bed,Rose Vista Apartments,"1223 Rose Vista Ct, Roseville, MN 55113
Property Website, Minneapolis, MN",1223 Rose Vista Ct,Roseville,MN,55113,44.993844,-93.1521581,6.98,,2.0,1.0,1100,"$1,833",1833.0,1833.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:54:50.422045,https://www.apartments.com/rose-vista-apartments-roseville-mn/2fwrbzb/
cvnklrd-1.0bed,808 Berry Place,"808 Berry St, Saint Paul, MN 55114
Property Website, St Paul, MN",808 Berry St,Saint Paul,MN,55114,44.9653385,-93.2055633,2.54,,1.0,1.0,1193,"$1,960",1960.0,1960.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:56:45.990324,https://www.apartments.com/808-berry-place-saint-paul-mn/cvnklrd/
cvnklrd-2.0bed,808 Berry Place,"808 Berry St, Saint Paul, MN 55114
Property Website, St Paul, MN",808 Berry St,Saint Paul,MN,55114,44.9653385,-93.2055633,2.54,,2.0,2.5,1430,"$2,390",2390.0,2390.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:56:46.010958,https://www.apartments.com/808-berry-place-saint-paul-mn/cvnklrd/
2m03b0c-1.0bed,The Nine at Lexington Station,"411-417 Lexington Pky N, Saint Paul, MN 55104
Property Website, St Paul, MN",411-417 Lexington Pky N,Saint Paul,MN,55104,44.9487103,-93.1467408,7.52,,1.0,1.0,707,"$1,816",1816.0,1816.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:57:01.647966,https://www.apartments.com/the-nine-at-lexington-station-saint-paul-mn/2m03b0c/
2m03b0c-2.0bed,The Nine at Lexington Station,"411-417 Lexington Pky N, Saint Paul, MN 55104
Property Website, St Paul, MN",411-417 Lexington Pky N,Saint Paul,MN,55104,44.9487103,-93.1467408,7.52,,2.0,2.0,963,"$2,197",2197.0,2197.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:57:01.668126,https://www.apartments.com/the-nine-at-lexington-station-saint-paul-mn/2m03b0c/
lz6v9pf-1.0bed,Marshall Avenue Flats,"1606 Marshall Ave, Saint Paul, MN 55104
Property Website, St Paul, MN",1606 Marshall Ave,Saint Paul,MN,55104,44.9481866,-93.1684606,5.99,,1.0,1.0,590,"$1,303",1303.0,1303.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T00:00:57.545573,https://www.apartments.com/marshall-avenue-flats-saint-paul-mn/lz6v9pf/
z8mfjhw-3.0bed,Factory Lofts,"2655 Essex St SE, Minneapolis, MN 55414
Property Website",2655 Essex St SE,Minneapolis,MN,55414,44.9706755,-93.2207466,1.22,,3.0,3.0,1499,$745,745.0,745.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T00:02:31.497957,https://www.apartments.com/factory-lofts-minneapolis-mn/z8mfjhw/
r0t4c93-1.0bed,Midline Apartments,"2227 University Ave, Saint Paul, MN 55114
Property Website, St Paul, MN",2227 University Ave,Saint Paul,MN,55114,44.9622547,-93.191666,3.68,,1.0,1.0,700,"$1,498",1498.0,1498.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T00:03:38.940213,https://www.apartments.com/midline-apartments-saint-paul-mn/r0t4c93/
r0t4c93-2.0bed,Midline Apartments,"2227 University Ave, Saint Paul, MN 55114
Property Website, St Paul, MN",2227 University Ave,Saint Paul,MN,55114,44.9622547,-93.191666,3.68,,2.0,2.0,1075,"$2,121",2121.0,2121.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T00:03:38.955391,https://www.apartments.com/midline-apartments-saint-paul-mn/r0t4c93/
spplpd7-1.0bed,Vintage on Selby,"1555 Selby Ave, Saint Paul, MN 55104
Property Website, St Paul, MN",1555 Selby Ave,Saint Paul,MN,55104,44.9469574,-93.1659098,6.23,,1.0,1.0,867,"$2,020",2020.0,2020.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T00:04:16.730710,https://www.apartments.com/vintage-on-selby-saint-paul-mn/spplpd7/
